percentage,f1,auc
0.0,0.07333994053518335,0.5192256997113079
0.1,0.0,0.5
0.2,0.22482157018239493,0.766605065351482
0.30000000000000004,0.1909154437456324,0.810201229963532
0.4,0.169601069757076,0.8360839372936629
0.5,0.1601226993865031,0.8408677924122625
0.6000000000000001,0.14959110539373333,0.847889802664717
0.7000000000000001,0.1426086956521739,0.8457827444600192
0.8,0.13867334167709638,0.847470301486059
0.9,0.1362826122184411,0.8497252136407726
1.0,0.1309386752628751,0.8502097640812943
