percentage,f1,auc
0.0,0.0,0.5
0.1,0.0,0.5
0.2,0.09284332688588008,0.8659208008243781
0.30000000000000004,0.06306306306306306,0.8047328131900486
0.4,0.044117647058823525,0.8641027528337994
0.5,0.07894736842105263,0.8145959075518917
0.6000000000000001,0.044117647058823525,0.8641027528337994
0.7000000000000001,0.064343163538874,0.849065214191079
0.8,0.05079962370649106,0.8759531871043721
0.9,0.036137071651090334,0.869539722263114
1.0,0.04584040747028863,0.8674885911968202
